inn_bat,name,mnum,rs,four,six,out,bowf,inn_bow,rc,balb,wkt,season,type,date,city,teams,team_nm,pts_for_thrty,pts_for_fifty,pts_for_hundy,pts_for_ducky,pts_for_3w,pts_for_4w,pts_for_5w,bow_econ,pts_for_bow_econ,bat_pts,bow_pts,pts_crickpe
2,Ravi Bishnoi,10,,,,,,1.0,15.0,24.0,1.0,2023,T20,2023_04_07,Lucknow,Sunrisers Hyderabad_v_Lucknow Super Giants,Lucknow Super Giants,0,0,0,0,0,0,0,3.75,0.0,0.0,25.0,25.0
2,JD Unadkat,10,,,,,,1.0,25.0,18.0,1.0,2023,T20,2023_04_07,Lucknow,Sunrisers Hyderabad_v_Lucknow Super Giants,Lucknow Super Giants,0,0,0,0,0,0,0,8.333333333333334,0.0,0.0,25.0,25.0
2,A Mishra,10,,,,,,1.0,23.0,24.0,2.0,2023,T20,2023_04_07,Lucknow,Sunrisers Hyderabad_v_Lucknow Super Giants,Lucknow Super Giants,0,0,0,0,0,0,0,5.75,0.5,0.0,50.5,50.5
2,DJ Hooda,10,7.0,0.0,1.0,1.0,8.0,1.0,8.0,6.0,0.0,2023,T20,2023_04_07,Lucknow,Sunrisers Hyderabad_v_Lucknow Super Giants,Lucknow Super Giants,0,0,0,0,0,0,0,8.0,0.0,9.0,0.0,9.0
2,N Pooran,10,11.0,1.0,1.0,0.0,6.0,,,,,2023,T20,2023_04_07,Lucknow,Sunrisers Hyderabad_v_Lucknow Super Giants,Lucknow Super Giants,0,0,0,0,0,0,0,,0.0,14.0,0.0,14.0
2,MP Stoinis,10,10.0,2.0,0.0,0.0,13.0,,,,,2023,T20,2023_04_07,Lucknow,Sunrisers Hyderabad_v_Lucknow Super Giants,Lucknow Super Giants,0,0,0,0,0,0,0,,0.0,12.0,0.0,12.0
2,KR Mayers,10,13.0,2.0,0.0,1.0,14.0,1.0,5.0,6.0,0.0,2023,T20,2023_04_07,Lucknow,Sunrisers Hyderabad_v_Lucknow Super Giants,Lucknow Super Giants,0,0,0,0,0,0,0,5.0,2.0,15.0,2.0,17.0
2,KL Rahul,10,35.0,4.0,0.0,1.0,31.0,,,,,2023,T20,2023_04_07,Lucknow,Sunrisers Hyderabad_v_Lucknow Super Giants,Lucknow Super Giants,4,0,0,0,0,0,0,,0.0,43.0,0.0,43.0
2,KH Pandya,10,34.0,4.0,1.0,1.0,23.0,1.0,18.0,24.0,3.0,2023,T20,2023_04_07,Lucknow,Sunrisers Hyderabad_v_Lucknow Super Giants,Lucknow Super Giants,4,0,0,0,4,0,0,4.5,0.0,44.0,79.0,123.0
2,R Shepherd,10,0.0,0.0,0.0,1.0,1.0,,,,,2023,T20,2023_04_07,Lucknow,Sunrisers Hyderabad_v_Lucknow Super Giants,Lucknow Super Giants,0,0,0,-2,0,0,0,,0.0,-2.0,0.0,-2.0
2,Yash Thakur,10,,,,,,1.0,23.0,18.0,1.0,2023,T20,2023_04_07,Lucknow,Sunrisers Hyderabad_v_Lucknow Super Giants,Lucknow Super Giants,0,0,0,0,0,0,0,7.666666666666667,0.0,0.0,25.0,25.0
1,Dhruv Jurel,11,8.0,0.0,1.0,0.0,3.0,,,,,2023,T20,2023_04_08,Guwahati,Rajasthan Royals_v_Delhi Capitals,Rajasthan Royals,0,0,0,0,0,0,0,,0.0,10.0,0.0,10.0
1,Sandeep Sharma,11,,,,,,2.0,19.0,24.0,1.0,2023,T20,2023_04_08,Guwahati,Rajasthan Royals_v_Delhi Capitals,Rajasthan Royals,0,0,0,0,0,0,0,4.75,0.0,0.0,25.0,25.0
1,R Ashwin,11,,,,,,2.0,22.0,24.0,2.0,2023,T20,2023_04_08,Guwahati,Rajasthan Royals_v_Delhi Capitals,Rajasthan Royals,0,0,0,0,0,0,0,5.5,0.5,0.0,50.5,50.5
1,M Ashwin,11,,,,,,2.0,10.0,6.0,0.0,2023,T20,2023_04_08,Guwahati,Rajasthan Royals_v_Delhi Capitals,Rajasthan Royals,0,0,0,0,0,0,0,10.0,0.0,0.0,0.0,0.0
1,JO Holder,11,,,,,,2.0,27.0,18.0,0.0,2023,T20,2023_04_08,Guwahati,Rajasthan Royals_v_Delhi Capitals,Rajasthan Royals,0,0,0,0,0,0,0,9.0,0.0,0.0,0.0,0.0
1,YBK Jaiswal,11,60.0,11.0,1.0,1.0,31.0,,,,,2023,T20,2023_04_08,Guwahati,Rajasthan Royals_v_Delhi Capitals,Rajasthan Royals,4,8,0,0,0,0,0,,0.0,85.0,0.0,85.0
1,SV Samson,11,0.0,0.0,0.0,1.0,4.0,,,,,2023,T20,2023_04_08,Guwahati,Rajasthan Royals_v_Delhi Capitals,Rajasthan Royals,0,0,0,-2,0,0,0,,0.0,-2.0,0.0,-2.0
1,SO Hetmyer,11,39.0,1.0,4.0,0.0,20.0,,,,,2023,T20,2023_04_08,Guwahati,Rajasthan Royals_v_Delhi Capitals,Rajasthan Royals,4,0,0,0,0,0,0,,0.0,52.0,0.0,52.0
1,R Parag,11,7.0,0.0,0.0,1.0,11.0,,,,,2023,T20,2023_04_08,Guwahati,Rajasthan Royals_v_Delhi Capitals,Rajasthan Royals,0,0,0,0,0,0,0,,0.0,7.0,0.0,7.0
1,JC Buttler,11,79.0,11.0,1.0,1.0,51.0,,,,,2023,T20,2023_04_08,Guwahati,Rajasthan Royals_v_Delhi Capitals,Rajasthan Royals,4,8,0,0,0,0,0,,0.0,104.0,0.0,104.0
1,TA Boult,11,,,,,,2.0,29.0,24.0,3.0,2023,T20,2023_04_08,Guwahati,Rajasthan Royals_v_Delhi Capitals,Rajasthan Royals,0,0,0,0,4,0,0,7.25,0.0,0.0,79.0,79.0
1,YS Chahal,11,,,,,,2.0,25.0,24.0,3.0,2023,T20,2023_04_08,Guwahati,Rajasthan Royals_v_Delhi Capitals,Rajasthan Royals,0,0,0,0,4,0,0,6.25,0.0,0.0,79.0,79.0
2,R Powell,11,2.0,0.0,0.0,1.0,2.0,1.0,16.0,12.0,1.0,2023,T20,2023_04_08,Guwahati,Rajasthan Royals_v_Delhi Capitals,Delhi Capitals,0,0,0,0,0,0,0,8.0,0.0,2.0,25.0,27.0
2,PP Shaw,11,0.0,0.0,0.0,1.0,3.0,,,,,2023,T20,2023_04_08,Guwahati,Rajasthan Royals_v_Delhi Capitals,Delhi Capitals,0,0,0,-2,0,0,0,,0.0,-2.0,0.0,-2.0
2,Mukesh Kumar,11,1.0,0.0,0.0,0.0,1.0,1.0,36.0,24.0,2.0,2023,T20,2023_04_08,Guwahati,Rajasthan Royals_v_Delhi Capitals,Delhi Capitals,0,0,0,0,0,0,0,9.0,0.0,1.0,50.0,51.0
2,MK Pandey,11,0.0,0.0,0.0,1.0,1.0,,,,,2023,T20,2023_04_08,Guwahati,Rajasthan Royals_v_Delhi Capitals,Delhi Capitals,0,0,0,-2,0,0,0,,0.0,-2.0,0.0,-2.0
2,Lalit Yadav,11,38.0,5.0,0.0,1.0,24.0,,,,,2023,T20,2023_04_08,Guwahati,Rajasthan Royals_v_Delhi Capitals,Delhi Capitals,4,0,0,0,0,0,0,,0.0,47.0,0.0,47.0
2,Kuldeep Yadav,11,3.0,0.0,0.0,0.0,7.0,1.0,31.0,24.0,1.0,2023,T20,2023_04_08,Guwahati,Rajasthan Royals_v_Delhi Capitals,Delhi Capitals,0,0,0,0,0,0,0,7.75,0.0,3.0,25.0,28.0
2,KK Ahmed,11,,,,,,1.0,28.0,12.0,0.0,2023,T20,2023_04_08,Guwahati,Rajasthan Royals_v_Delhi Capitals,Delhi Capitals,0,0,0,0,0,0,0,14.0,0.0,0.0,0.0,0.0
2,DA Warner,11,65.0,7.0,0.0,1.0,54.0,,,,,2023,T20,2023_04_08,Guwahati,Rajasthan Royals_v_Delhi Capitals,Delhi Capitals,4,8,0,0,0,0,0,,0.0,84.0,0.0,84.0
2,Abishek Porel,11,7.0,1.0,0.0,1.0,9.0,,,,,2023,T20,2023_04_08,Guwahati,Rajasthan Royals_v_Delhi Capitals,Delhi Capitals,0,0,0,0,0,0,0,,0.0,8.0,0.0,8.0
2,AR Patel,11,2.0,0.0,0.0,1.0,6.0,1.0,38.0,24.0,0.0,2023,T20,2023_04_08,Guwahati,Rajasthan Royals_v_Delhi Capitals,Delhi Capitals,0,0,0,0,0,0,0,9.5,0.0,2.0,0.0,2.0
2,RR Rossouw,11,14.0,2.0,0.0,1.0,12.0,,,,,2023,T20,2023_04_08,Guwahati,Rajasthan Royals_v_Delhi Capitals,Delhi Capitals,0,0,0,0,0,0,0,,0.0,16.0,0.0,16.0
2,A Nortje,11,0.0,0.0,0.0,1.0,1.0,1.0,44.0,24.0,0.0,2023,T20,2023_04_08,Guwahati,Rajasthan Royals_v_Delhi Capitals,Delhi Capitals,0,0,0,-2,0,0,0,11.0,0.0,-2.0,0.0,-2.0
1,SA Yadav,12,1.0,0.0,0.0,1.0,2.0,,,,,2023,T20,2023_04_08,Mumbai,Mumbai Indians_v_Chennai Super Kings,Mumbai Indians,0,0,0,0,0,0,0,,0.0,1.0,0.0,1.0
1,K Kartikeya,12,,,,,,2.0,24.0,24.0,1.0,2023,T20,2023_04_08,Mumbai,Mumbai Indians_v_Chennai Super Kings,Mumbai Indians,0,0,0,0,0,0,0,6.0,0.0,0.0,25.0,25.0
1,JP Behrendorff,12,,,,,,2.0,23.0,18.0,1.0,2023,T20,2023_04_08,Mumbai,Mumbai Indians_v_Chennai Super Kings,Mumbai Indians,0,0,0,0,0,0,0,7.666666666666667,0.0,0.0,25.0,25.0
1,Arshad Khan,12,2.0,0.0,0.0,1.0,4.0,2.0,31.0,13.0,0.0,2023,T20,2023_04_08,Mumbai,Mumbai Indians_v_Chennai Super Kings,Mumbai Indians,0,0,0,0,0,0,0,14.307692307692308,0.0,2.0,0.0,2.0
1,C Green,12,12.0,1.0,0.0,1.0,11.0,2.0,19.0,18.0,0.0,2023,T20,2023_04_08,Mumbai,Mumbai Indians_v_Chennai Super Kings,Mumbai Indians,0,0,0,0,0,0,0,6.333333333333333,0.0,13.0,0.0,13.0
1,HR Shokeen,12,18.0,3.0,0.0,0.0,13.0,2.0,19.0,12.0,0.0,2023,T20,2023_04_08,Mumbai,Mumbai Indians_v_Chennai Super Kings,Mumbai Indians,0,0,0,0,0,0,0,9.5,0.0,21.0,0.0,21.0
1,Ishan Kishan,12,32.0,5.0,0.0,1.0,21.0,,,,,2023,T20,2023_04_08,Mumbai,Mumbai Indians_v_Chennai Super Kings,Mumbai Indians,4,0,0,0,0,0,0,,0.0,41.0,0.0,41.0
1,PP Chawla,12,5.0,0.0,0.0,0.0,6.0,2.0,33.0,24.0,1.0,2023,T20,2023_04_08,Mumbai,Mumbai Indians_v_Chennai Super Kings,Mumbai Indians,0,0,0,0,0,0,0,8.25,0.0,5.0,25.0,30.0
1,RG Sharma,12,21.0,3.0,1.0,1.0,13.0,,,,,2023,T20,2023_04_08,Mumbai,Mumbai Indians_v_Chennai Super Kings,Mumbai Indians,0,0,0,0,0,0,0,,0.0,26.0,0.0,26.0
1,T Stubbs,12,5.0,0.0,0.0,1.0,10.0,,,,,2023,T20,2023_04_08,Mumbai,Mumbai Indians_v_Chennai Super Kings,Mumbai Indians,0,0,0,0,0,0,0,,0.0,5.0,0.0,5.0
1,TH David,12,31.0,1.0,2.0,1.0,22.0,,,,,2023,T20,2023_04_08,Mumbai,Mumbai Indians_v_Chennai Super Kings,Mumbai Indians,4,0,0,0,0,0,0,,0.0,40.0,0.0,40.0
1,Tilak Varma,12,22.0,2.0,1.0,1.0,18.0,,,,,2023,T20,2023_04_08,Mumbai,Mumbai Indians_v_Chennai Super Kings,Mumbai Indians,0,0,0,0,0,0,0,,0.0,26.0,0.0,26.0
2,RA Jadeja,12,,,,,,1.0,20.0,24.0,3.0,2023,T20,2023_04_08,Mumbai,Mumbai Indians_v_Chennai Super Kings,Chennai Super Kings,0,0,0,0,4,0,0,5.0,0.5,0.0,79.5,79.5
2,MJ Santner,12,,,,,,1.0,28.0,24.0,2.0,2023,T20,2023_04_08,Mumbai,Mumbai Indians_v_Chennai Super Kings,Chennai Super Kings,0,0,0,0,0,0,0,7.0,0.0,0.0,50.0,50.0
2,DL Chahar,12,,,,,,1.0,10.0,6.0,0.0,2023,T20,2023_04_08,Mumbai,Mumbai Indians_v_Chennai Super Kings,Chennai Super Kings,0,0,0,0,0,0,0,10.0,0.0,0.0,0.0,0.0
2,AM Rahane,12,61.0,7.0,3.0,1.0,27.0,,,,,2023,T20,2023_04_08,Mumbai,Mumbai Indians_v_Chennai Super Kings,Chennai Super Kings,4,8,0,0,0,0,0,,0.0,86.0,0.0,86.0
2,SSB Magala,12,,,,,,1.0,37.0,24.0,1.0,2023,T20,2023_04_08,Mumbai,Mumbai Indians_v_Chennai Super Kings,Chennai Super Kings,0,0,0,0,0,0,0,9.25,0.0,0.0,25.0,25.0
2,S Dube,12,28.0,2.0,1.0,1.0,26.0,,,,,2023,T20,2023_04_08,Mumbai,Mumbai Indians_v_Chennai Super Kings,Chennai Super Kings,0,0,0,0,0,0,0,,0.0,32.0,0.0,32.0
2,RD Gaikwad,12,40.0,2.0,1.0,0.0,36.0,,,,,2023,T20,2023_04_08,Mumbai,Mumbai Indians_v_Chennai Super Kings,Chennai Super Kings,4,0,0,0,0,0,0,,0.0,48.0,0.0,48.0
2,DP Conway,12,0.0,0.0,0.0,1.0,4.0,,,,,2023,T20,2023_04_08,Mumbai,Mumbai Indians_v_Chennai Super Kings,Chennai Super Kings,0,0,0,-2,0,0,0,,0.0,-2.0,0.0,-2.0
2,AT Rayudu,12,20.0,3.0,0.0,0.0,16.0,,,,,2023,T20,2023_04_08,Mumbai,Mumbai Indians_v_Chennai Super Kings,Chennai Super Kings,0,0,0,0,0,0,0,,0.0,23.0,0.0,23.0
2,D Pretorius,12,,,,,,1.0,24.0,24.0,0.0,2023,T20,2023_04_08,Mumbai,Mumbai Indians_v_Chennai Super Kings,Chennai Super Kings,0,0,0,0,0,0,0,6.0,0.0,0.0,0.0,0.0
2,TU Deshpande,12,,,,,,1.0,30.0,18.0,2.0,2023,T20,2023_04_08,Mumbai,Mumbai Indians_v_Chennai Super Kings,Chennai Super Kings,0,0,0,0,0,0,0,10.0,0.0,0.0,50.0,50.0
1,A Manohar,13,14.0,3.0,0.0,1.0,8.0,,,,,2023,T20,2023_04_09,Ahmedabad,Gujarat Titans_v_Kolkata Knight Riders,Gujarat Titans,0,0,0,0,0,0,0,,0.0,17.0,0.0,17.0
1,Rashid Khan,13,,,,,,2.0,37.0,24.0,3.0,2023,T20,2023_04_09,Ahmedabad,Gujarat Titans_v_Kolkata Knight Riders,Gujarat Titans,0,0,0,0,4,0,0,9.25,0.0,0.0,79.0,79.0
1,Mohammed Shami,13,,,,,,2.0,28.0,24.0,1.0,2023,T20,2023_04_09,Ahmedabad,Gujarat Titans_v_Kolkata Knight Riders,Gujarat Titans,0,0,0,0,0,0,0,7.0,0.0,0.0,25.0,25.0
1,J Little,13,,,,,,2.0,42.0,24.0,1.0,2023,T20,2023_04_09,Ahmedabad,Gujarat Titans_v_Kolkata Knight Riders,Gujarat Titans,0,0,0,0,0,0,0,10.5,0.0,0.0,25.0,25.0
1,AS Joseph,13,,,,,,2.0,27.0,24.0,2.0,2023,T20,2023_04_09,Ahmedabad,Gujarat Titans_v_Kolkata Knight Riders,Gujarat Titans,0,0,0,0,0,0,0,6.75,0.0,0.0,50.0,50.0
1,Yash Dayal,13,,,,,,2.0,69.0,24.0,0.0,2023,T20,2023_04_09,Ahmedabad,Gujarat Titans_v_Kolkata Knight Riders,Gujarat Titans,0,0,0,0,0,0,0,17.25,0.0,0.0,0.0,0.0
1,B Sai Sudharsan,13,53.0,3.0,2.0,1.0,38.0,,,,,2023,T20,2023_04_09,Ahmedabad,Gujarat Titans_v_Kolkata Knight Riders,Gujarat Titans,4,8,0,0,0,0,0,,0.0,72.0,0.0,72.0
1,DA Miller,13,2.0,0.0,0.0,0.0,3.0,,,,,2023,T20,2023_04_09,Ahmedabad,Gujarat Titans_v_Kolkata Knight Riders,Gujarat Titans,0,0,0,0,0,0,0,,0.0,2.0,0.0,2.0
1,Shubman Gill,13,39.0,5.0,0.0,1.0,31.0,,,,,2023,T20,2023_04_09,Ahmedabad,Gujarat Titans_v_Kolkata Knight Riders,Gujarat Titans,4,0,0,0,0,0,0,,0.0,48.0,0.0,48.0
1,V Shankar,13,63.0,4.0,5.0,0.0,23.0,,,,,2023,T20,2023_04_09,Ahmedabad,Gujarat Titans_v_Kolkata Knight Riders,Gujarat Titans,4,8,0,0,0,0,0,,0.0,89.0,0.0,89.0
1,WP Saha,13,17.0,3.0,0.0,1.0,17.0,,,,,2023,T20,2023_04_09,Ahmedabad,Gujarat Titans_v_Kolkata Knight Riders,Gujarat Titans,0,0,0,0,0,0,0,,0.0,20.0,0.0,20.0
2,AD Russell,13,1.0,0.0,0.0,1.0,2.0,,,,,2023,T20,2023_04_09,Ahmedabad,Gujarat Titans_v_Kolkata Knight Riders,Kolkata Knight Riders,0,0,0,0,0,0,0,,0.0,1.0,0.0,1.0
2,LH Ferguson,13,,,,,,1.0,38.0,24.0,0.0,2023,T20,2023_04_09,Ahmedabad,Gujarat Titans_v_Kolkata Knight Riders,Kolkata Knight Riders,0,0,0,0,0,0,0,9.5,0.0,0.0,0.0,0.0
2,CV Varun,13,,,,,,1.0,22.0,12.0,0.0,2023,T20,2023_04_09,Ahmedabad,Gujarat Titans_v_Kolkata Knight Riders,Kolkata Knight Riders,0,0,0,0,0,0,0,11.0,0.0,0.0,0.0,0.0
2,VR Iyer,13,83.0,8.0,5.0,1.0,40.0,,,,,2023,T20,2023_04_09,Ahmedabad,Gujarat Titans_v_Kolkata Knight Riders,Kolkata Knight Riders,4,8,0,0,0,0,0,,0.0,113.0,0.0,113.0
2,SP Narine,13,0.0,0.0,0.0,1.0,1.0,1.0,32.0,24.0,3.0,2023,T20,2023_04_09,Ahmedabad,Gujarat Titans_v_Kolkata Knight Riders,Kolkata Knight Riders,0,0,0,-2,4,0,0,8.0,0.0,-2.0,79.0,77.0
2,Suyash Sharma,13,,,,,,1.0,34.0,24.0,1.0,2023,T20,2023_04_09,Ahmedabad,Gujarat Titans_v_Kolkata Knight Riders,Kolkata Knight Riders,0,0,0,0,0,0,0,8.5,0.0,0.0,25.0,25.0
2,Rahmanullah Gurbaz,13,15.0,1.0,1.0,1.0,12.0,,,,,2023,T20,2023_04_09,Ahmedabad,Gujarat Titans_v_Kolkata Knight Riders,Kolkata Knight Riders,0,0,0,0,0,0,0,,0.0,18.0,0.0,18.0
2,RK Singh,13,48.0,1.0,6.0,0.0,21.0,,,,,2023,T20,2023_04_09,Ahmedabad,Gujarat Titans_v_Kolkata Knight Riders,Kolkata Knight Riders,4,0,0,0,0,0,0,,0.0,65.0,0.0,65.0
2,N Rana,13,45.0,4.0,3.0,1.0,29.0,,,,,2023,T20,2023_04_09,Ahmedabad,Gujarat Titans_v_Kolkata Knight Riders,Kolkata Knight Riders,4,0,0,0,0,0,0,,0.0,59.0,0.0,59.0
2,N Jagadeesan,13,6.0,1.0,0.0,1.0,8.0,,,,,2023,T20,2023_04_09,Ahmedabad,Gujarat Titans_v_Kolkata Knight Riders,Kolkata Knight Riders,0,0,0,0,0,0,0,,0.0,7.0,0.0,7.0
2,UT Yadav,13,5.0,0.0,0.0,0.0,6.0,1.0,23.0,18.0,0.0,2023,T20,2023_04_09,Ahmedabad,Gujarat Titans_v_Kolkata Knight Riders,Kolkata Knight Riders,0,0,0,0,0,0,0,7.666666666666667,0.0,5.0,0.0,5.0
2,SN Thakur,13,0.0,0.0,0.0,1.0,1.0,1.0,39.0,18.0,0.0,2023,T20,2023_04_09,Ahmedabad,Gujarat Titans_v_Kolkata Knight Riders,Kolkata Knight Riders,0,0,0,-2,0,0,0,13.0,0.0,-2.0,0.0,-2.0
1,Harpreet Brar,14,1.0,0.0,0.0,1.0,2.0,2.0,26.0,19.0,0.0,2023,T20,2023_04_09,Hyderabad,Punjab Kings_v_Sunrisers Hyderabad,Punjab Kings,0,0,0,0,0,0,0,8.210526315789474,0.0,1.0,0.0,1.0
1,Arshdeep Singh,14,,,,,,2.0,20.0,18.0,1.0,2023,T20,2023_04_09,Hyderabad,Punjab Kings_v_Sunrisers Hyderabad,Punjab Kings,0,0,0,0,0,0,0,6.666666666666667,0.0,0.0,25.0,25.0
1,SM Curran,14,22.0,3.0,1.0,1.0,15.0,2.0,14.0,18.0,0.0,2023,T20,2023_04_09,Hyderabad,Punjab Kings_v_Sunrisers Hyderabad,Punjab Kings,0,0,0,0,0,0,0,4.666666666666667,0.0,27.0,0.0,27.0
1,S Dhawan,14,99.0,12.0,5.0,0.0,66.0,,,,,2023,T20,2023_04_09,Hyderabad,Punjab Kings_v_Sunrisers Hyderabad,Punjab Kings,4,8,0,0,0,0,0,,0.0,133.0,0.0,133.0
1,RD Chahar,14,0.0,0.0,0.0,1.0,8.0,2.0,28.0,18.0,1.0,2023,T20,2023_04_09,Hyderabad,Punjab Kings_v_Sunrisers Hyderabad,Punjab Kings,0,0,0,-2,0,0,0,9.333333333333334,0.0,-2.0,25.0,23.0
1,P Simran Singh,14,0.0,0.0,0.0,1.0,1.0,,,,,2023,T20,2023_04_09,Hyderabad,Punjab Kings_v_Sunrisers Hyderabad,Punjab Kings,0,0,0,-2,0,0,0,,0.0,-2.0,0.0,-2.0
1,Sikandar Raza,14,5.0,0.0,0.0,1.0,6.0,,,,,2023,T20,2023_04_09,Hyderabad,Punjab Kings_v_Sunrisers Hyderabad,Punjab Kings,0,0,0,0,0,0,0,,0.0,5.0,0.0,5.0
1,Mohit Rathee,14,1.0,0.0,0.0,0.0,2.0,2.0,29.0,12.0,0.0,2023,T20,2023_04_09,Hyderabad,Punjab Kings_v_Sunrisers Hyderabad,Punjab Kings,0,0,0,0,0,0,0,14.5,0.0,1.0,0.0,1.0
1,MW Short,14,1.0,0.0,0.0,1.0,3.0,,,,,2023,T20,2023_04_09,Hyderabad,Punjab Kings_v_Sunrisers Hyderabad,Punjab Kings,0,0,0,0,0,0,0,,0.0,1.0,0.0,1.0
1,M Shahrukh Khan,14,4.0,1.0,0.0,1.0,3.0,,,,,2023,T20,2023_04_09,Hyderabad,Punjab Kings_v_Sunrisers Hyderabad,Punjab Kings,0,0,0,0,0,0,0,,0.0,5.0,0.0,5.0
1,JM Sharma,14,4.0,1.0,0.0,1.0,9.0,,,,,2023,T20,2023_04_09,Hyderabad,Punjab Kings_v_Sunrisers Hyderabad,Punjab Kings,0,0,0,0,0,0,0,,0.0,5.0,0.0,5.0
1,NT Ellis,14,0.0,0.0,0.0,1.0,5.0,2.0,28.0,18.0,0.0,2023,T20,2023_04_09,Hyderabad,Punjab Kings_v_Sunrisers Hyderabad,Punjab Kings,0,0,0,-2,0,0,0,9.333333333333334,0.0,-2.0,0.0,-2.0
2,Umran Malik,14,,,,,,1.0,31.0,24.0,2.0,2023,T20,2023_04_09,Hyderabad,Punjab Kings_v_Sunrisers Hyderabad,Sunrisers Hyderabad,0,0,0,0,0,0,0,7.75,0.0,0.0,50.0,50.0
2,AK Markram,14,37.0,6.0,0.0,0.0,21.0,,,,,2023,T20,2023_04_09,Hyderabad,Punjab Kings_v_Sunrisers Hyderabad,Sunrisers Hyderabad,4,0,0,0,0,0,0,,0.0,47.0,0.0,47.0
2,HC Brook,14,13.0,3.0,0.0,1.0,14.0,,,,,2023,T20,2023_04_09,Hyderabad,Punjab Kings_v_Sunrisers Hyderabad,Sunrisers Hyderabad,0,0,0,0,0,0,0,,0.0,16.0,0.0,16.0
2,MA Agarwal,14,21.0,3.0,0.0,1.0,20.0,,,,,2023,T20,2023_04_09,Hyderabad,Punjab Kings_v_Sunrisers Hyderabad,Sunrisers Hyderabad,0,0,0,0,0,0,0,,0.0,24.0,0.0,24.0
2,RA Tripathi,14,74.0,10.0,3.0,0.0,48.0,,,,,2023,T20,2023_04_09,Hyderabad,Punjab Kings_v_Sunrisers Hyderabad,Sunrisers Hyderabad,4,8,0,0,0,0,0,,0.0,102.0,0.0,102.0
2,B Kumar,14,,,,,,1.0,30.0,24.0,1.0,2023,T20,2023_04_09,Hyderabad,Punjab Kings_v_Sunrisers Hyderabad,Sunrisers Hyderabad,0,0,0,0,0,0,0,7.5,0.0,0.0,25.0,25.0
2,M Jansen,14,,,,,,1.0,15.0,18.0,2.0,2023,T20,2023_04_09,Hyderabad,Punjab Kings_v_Sunrisers Hyderabad,Sunrisers Hyderabad,0,0,0,0,0,0,0,5.0,0.6666666666666666,0.0,50.666666666666664,50.666666666666664
2,M Markande,14,,,,,,1.0,15.0,24.0,4.0,2023,T20,2023_04_09,Hyderabad,Punjab Kings_v_Sunrisers Hyderabad,Sunrisers Hyderabad,0,0,0,0,4,8,0,3.75,0.0,0.0,112.0,112.0
2,T Natarajan,14,,,,,,1.0,40.0,24.0,0.0,2023,T20,2023_04_09,Hyderabad,Punjab Kings_v_Sunrisers Hyderabad,Sunrisers Hyderabad,0,0,0,0,0,0,0,10.0,0.0,0.0,0.0,0.0
2,Washington Sundar,14,,,,,,1.0,6.0,6.0,0.0,2023,T20,2023_04_09,Hyderabad,Punjab Kings_v_Sunrisers Hyderabad,Sunrisers Hyderabad,0,0,0,0,0,0,0,6.0,0.0,0.0,0.0,0.0
1,WD Parnell,15,,,,,,2.0,38.0,24.0,3.0,2023,T20,2023_04_10,Bengaluru,Royal Challengers Bangalore_v_Lucknow Super Giants,Royal Challengers Bangalore,0,0,0,0,4,0,0,9.5,0.0,0.0,79.0,79.0
1,Mohammed Siraj,15,,,,,,2.0,18.0,24.0,3.0,2023,T20,2023_04_10,Bengaluru,Royal Challengers Bangalore_v_Lucknow Super Giants,Royal Challengers Bangalore,0,0,0,0,4,0,0,4.5,0.0,0.0,79.0,79.0
1,KV Sharma,15,,,,,,2.0,47.0,18.0,1.0,2023,T20,2023_04_10,Bengaluru,Royal Challengers Bangalore_v_Lucknow Super Giants,Royal Challengers Bangalore,0,0,0,0,0,0,0,15.666666666666666,0.0,0.0,25.0,25.0
1,HV Patel,15,,,,,,2.0,48.0,24.0,2.0,2023,T20,2023_04_10,Bengaluru,Royal Challengers Bangalore_v_Lucknow Super Giants,Royal Challengers Bangalore,0,0,0,0,0,0,0,12.0,0.0,0.0,50.0,50.0
1,DJ Willey,15,,,,,,2.0,31.0,24.0,0.0,2023,T20,2023_04_10,Bengaluru,Royal Challengers Bangalore_v_Lucknow Super Giants,Royal Challengers Bangalore,0,0,0,0,0,0,0,7.75,0.0,0.0,0.0,0.0
1,V Kohli,15,61.0,4.0,4.0,1.0,44.0,,,,,2023,T20,2023_04_10,Bengaluru,Royal Challengers Bangalore_v_Lucknow Super Giants,Royal Challengers Bangalore,4,8,0,0,0,0,0,,0.0,85.0,0.0,85.0
1,KD Karthik,15,1.0,0.0,0.0,0.0,1.0,,,,,2023,T20,2023_04_10,Bengaluru,Royal Challengers Bangalore_v_Lucknow Super Giants,Royal Challengers Bangalore,0,0,0,0,0,0,0,,0.0,1.0,0.0,1.0
1,GJ Maxwell,15,59.0,3.0,6.0,1.0,29.0,,,,,2023,T20,2023_04_10,Bengaluru,Royal Challengers Bangalore_v_Lucknow Super Giants,Royal Challengers Bangalore,4,8,0,0,0,0,0,,0.0,86.0,0.0,86.0
1,F du Plessis,15,79.0,5.0,5.0,0.0,46.0,,,,,2023,T20,2023_04_10,Bengaluru,Royal Challengers Bangalore_v_Lucknow Super Giants,Royal Challengers Bangalore,4,8,0,0,0,0,0,,0.0,106.0,0.0,106.0
