,bow,bat,bat_order,b.num,inning,tm_bat,tm_bow,city,date,competition,mtype,tr,wkt,over,fpp,fmid,fdth,inn.num,m.num,m.tbov,tm,tm_abbr,name,fname,battype,bowltype,bowlarm,bowlcat,bowlcat.l2,lpos
1149,B Kumar,YBK Jaiswal,1,2.4,1st innings,RR,SRH,Hyderabad,2023-04-02,IPL,T20,4,0,3,1,0,0,1.0,5,513.0,,,,,,,,,,
1150,B Kumar,YBK Jaiswal,1,2.5,1st innings,RR,SRH,Hyderabad,2023-04-02,IPL,T20,4,0,3,1,0,0,1.0,5,513.0,,,,,,,,,,
1151,B Kumar,YBK Jaiswal,1,2.6,1st innings,RR,SRH,Hyderabad,2023-04-02,IPL,T20,0,0,3,1,0,0,1.0,5,513.0,,,,,,,,,,
1152,Washington Sundar,YBK Jaiswal,1,3.5,1st innings,RR,SRH,Hyderabad,2023-04-02,IPL,T20,4,0,4,1,0,0,1.0,5,514.0,,,,,,,,,,
1153,AU Rashid,YBK Jaiswal,1,10.5,1st innings,RR,SRH,Hyderabad,2023-04-02,IPL,T20,0,0,11,0,1,0,1.0,5,521.0,,,,,,,,,,
1154,Washington Sundar,YBK Jaiswal,1,3.6,1st innings,RR,SRH,Hyderabad,2023-04-02,IPL,T20,2,0,4,1,0,0,1.0,5,514.0,,,,,,,,,,
1155,AU Rashid,YBK Jaiswal,1,6.2,1st innings,RR,SRH,Hyderabad,2023-04-02,IPL,T20,0,0,7,0,1,0,1.0,5,517.0,,,,,,,,,,
1156,AU Rashid,YBK Jaiswal,1,6.3,1st innings,RR,SRH,Hyderabad,2023-04-02,IPL,T20,0,0,7,0,1,0,1.0,5,517.0,,,,,,,,,,
1157,AU Rashid,YBK Jaiswal,1,6.4,1st innings,RR,SRH,Hyderabad,2023-04-02,IPL,T20,1,0,7,0,1,0,1.0,5,517.0,,,,,,,,,,
1158,AU Rashid,YBK Jaiswal,1,6.6,1st innings,RR,SRH,Hyderabad,2023-04-02,IPL,T20,4,0,7,0,1,0,1.0,5,517.0,,,,,,,,,,
1159,Umran Malik,YBK Jaiswal,1,7.2,1st innings,RR,SRH,Hyderabad,2023-04-02,IPL,T20,1,0,8,0,1,0,1.0,5,518.0,,,,,,,,,,
1160,Umran Malik,YBK Jaiswal,1,7.6,1st innings,RR,SRH,Hyderabad,2023-04-02,IPL,T20,1,0,8,0,1,0,1.0,5,518.0,,,,,,,,,,
1161,AU Rashid,YBK Jaiswal,1,8.1,1st innings,RR,SRH,Hyderabad,2023-04-02,IPL,T20,0,0,9,0,1,0,1.0,5,519.0,,,,,,,,,,
1162,AU Rashid,YBK Jaiswal,1,8.2,1st innings,RR,SRH,Hyderabad,2023-04-02,IPL,T20,1,0,9,0,1,0,1.0,5,519.0,,,,,,,,,,
1163,AU Rashid,YBK Jaiswal,1,8.6,1st innings,RR,SRH,Hyderabad,2023-04-02,IPL,T20,1,0,9,0,1,0,1.0,5,519.0,,,,,,,,,,
1164,Umran Malik,YBK Jaiswal,1,9.1,1st innings,RR,SRH,Hyderabad,2023-04-02,IPL,T20,4,0,10,0,1,0,1.0,5,520.0,,,,,,,,,,
1165,Umran Malik,YBK Jaiswal,1,9.2,1st innings,RR,SRH,Hyderabad,2023-04-02,IPL,T20,0,0,10,0,1,0,1.0,5,520.0,,,,,,,,,,
1166,Umran Malik,YBK Jaiswal,1,9.3,1st innings,RR,SRH,Hyderabad,2023-04-02,IPL,T20,1,0,10,0,1,0,1.0,5,520.0,,,,,,,,,,
1167,Umran Malik,YBK Jaiswal,1,9.6,1st innings,RR,SRH,Hyderabad,2023-04-02,IPL,T20,0,0,10,0,1,0,1.0,5,520.0,,,,,,,,,,
1168,AU Rashid,YBK Jaiswal,1,6.1,1st innings,RR,SRH,Hyderabad,2023-04-02,IPL,T20,2,0,7,0,1,0,1.0,5,517.0,,,,,,,,,,
1169,Umran Malik,SV Samson,3,7.1,1st innings,RR,SRH,Hyderabad,2023-04-02,IPL,T20,1,0,8,0,1,0,1.0,5,518.0,,,,,,,,,,
1170,Washington Sundar,YBK Jaiswal,1,11.1,1st innings,RR,SRH,Hyderabad,2023-04-02,IPL,T20,1,0,12,0,1,0,1.0,5,522.0,,,,,,,,,,
1171,Umran Malik,SV Samson,3,7.4,1st innings,RR,SRH,Hyderabad,2023-04-02,IPL,T20,4,0,8,0,1,0,1.0,5,518.0,,,,,,,,,,
1172,Umran Malik,D Padikkal,4,14.1,1st innings,RR,SRH,Hyderabad,2023-04-02,IPL,T20,0,1,15,0,1,0,1.0,5,525.0,,,,,,,,,,
1173,Umran Malik,R Parag,5,14.2,1st innings,RR,SRH,Hyderabad,2023-04-02,IPL,T20,4,0,15,0,1,0,1.0,5,525.0,,,,,,,,,,
1174,Umran Malik,R Parag,5,14.3,1st innings,RR,SRH,Hyderabad,2023-04-02,IPL,T20,0,0,15,0,1,0,1.0,5,525.0,,,,,,,,,,
1175,Umran Malik,R Parag,5,14.6,1st innings,RR,SRH,Hyderabad,2023-04-02,IPL,T20,1,0,15,0,1,0,1.0,5,525.0,,,,,,,,,,
1176,AU Rashid,R Parag,5,15.3,1st innings,RR,SRH,Hyderabad,2023-04-02,IPL,T20,1,0,16,0,1,0,1.0,5,526.0,,,,,,,,,,
1177,AU Rashid,R Parag,5,15.6,1st innings,RR,SRH,Hyderabad,2023-04-02,IPL,T20,1,0,16,0,1,0,1.0,5,526.0,,,,,,,,,,
1178,T Natarajan,R Parag,5,16.1,1st innings,RR,SRH,Hyderabad,2023-04-02,IPL,T20,0,1,17,0,0,1,1.0,5,527.0,,,,,,,,,,
1179,T Natarajan,SO Hetmyer,6,16.2,1st innings,RR,SRH,Hyderabad,2023-04-02,IPL,T20,1,0,17,0,0,1,1.0,5,527.0,,,,,,,,,,
1180,T Natarajan,SO Hetmyer,6,16.4,1st innings,RR,SRH,Hyderabad,2023-04-02,IPL,T20,0,0,17,0,0,1,1.0,5,527.0,,,,,,,,,,
1181,T Natarajan,SO Hetmyer,6,16.5,1st innings,RR,SRH,Hyderabad,2023-04-02,IPL,T20,1,0,17,0,0,1,1.0,5,527.0,,,,,,,,,,
1182,B Kumar,SO Hetmyer,6,17.1,1st innings,RR,SRH,Hyderabad,2023-04-02,IPL,T20,1,0,18,0,0,1,1.0,5,528.0,,,,,,,,,,
1183,B Kumar,SO Hetmyer,6,17.3,1st innings,RR,SRH,Hyderabad,2023-04-02,IPL,T20,6,0,18,0,0,1,1.0,5,528.0,,,,,,,,,,
1184,B Kumar,SO Hetmyer,6,17.5,1st innings,RR,SRH,Hyderabad,2023-04-02,IPL,T20,1,0,18,0,0,1,1.0,5,528.0,,,,,,,,,,
1185,T Natarajan,SO Hetmyer,6,18.1,1st innings,RR,SRH,Hyderabad,2023-04-02,IPL,T20,0,0,19,0,0,1,1.0,5,529.0,,,,,,,,,,
1186,T Natarajan,SO Hetmyer,6,18.2,1st innings,RR,SRH,Hyderabad,2023-04-02,IPL,T20,1,0,19,0,0,1,1.0,5,529.0,,,,,,,,,,
1187,T Natarajan,SO Hetmyer,6,18.6,1st innings,RR,SRH,Hyderabad,2023-04-02,IPL,T20,1,0,19,0,0,1,1.0,5,529.0,,,,,,,,,,
1188,Fazalhaq Farooqi,SO Hetmyer,6,19.1,1st innings,RR,SRH,Hyderabad,2023-04-02,IPL,T20,2,0,20,0,0,1,1.0,5,530.0,,,,,,,,,,
1189,Fazalhaq Farooqi,SO Hetmyer,6,19.2,1st innings,RR,SRH,Hyderabad,2023-04-02,IPL,T20,0,0,20,0,0,1,1.0,5,530.0,,,,,,,,,,
1190,Fazalhaq Farooqi,SO Hetmyer,6,19.3,1st innings,RR,SRH,Hyderabad,2023-04-02,IPL,T20,0,0,20,0,0,1,1.0,5,530.0,,,,,,,,,,
1191,Fazalhaq Farooqi,SO Hetmyer,6,19.4,1st innings,RR,SRH,Hyderabad,2023-04-02,IPL,T20,2,0,20,0,0,1,1.0,5,530.0,,,,,,,,,,
1192,Fazalhaq Farooqi,SO Hetmyer,6,19.5,1st innings,RR,SRH,Hyderabad,2023-04-02,IPL,T20,4,0,20,0,0,1,1.0,5,530.0,,,,,,,,,,
1193,Fazalhaq Farooqi,SO Hetmyer,6,19.6,1st innings,RR,SRH,Hyderabad,2023-04-02,IPL,T20,2,0,20,0,0,1,1.0,5,530.0,,,,,,,,,,
1194,T Natarajan,R Ashwin,7,18.4,1st innings,RR,SRH,Hyderabad,2023-04-02,IPL,T20,0,0,19,0,0,1,1.0,5,529.0,,,,,,,,,,
1195,T Natarajan,R Ashwin,7,18.5,1st innings,RR,SRH,Hyderabad,2023-04-02,IPL,T20,1,0,19,0,0,1,1.0,5,529.0,,,,,,,,,,
1196,,NA Saini,8,0.0,,RR,,Hyderabad,2023-04-02,IPL,T20,0,0,1,1,0,0,,5,,,,,,,,,,,
1197,,JO Holder,9,0.0,,RR,,Hyderabad,2023-04-02,IPL,T20,0,0,1,1,0,0,,5,,,,,,,,,,,
1198,,TA Boult,10,0.0,,RR,,Hyderabad,2023-04-02,IPL,T20,0,0,1,1,0,0,,5,,,,,,,,,,,
1199,,KM Asif,11,0.0,,RR,,Hyderabad,2023-04-02,IPL,T20,0,0,1,1,0,0,,5,,,,,,,,,,,
1200,Umran Malik,SV Samson,3,7.3,1st innings,RR,SRH,Hyderabad,2023-04-02,IPL,T20,4,0,8,0,1,0,1.0,5,518.0,,,,,,,,,,
1201,Washington Sundar,D Padikkal,4,13.6,1st innings,RR,SRH,Hyderabad,2023-04-02,IPL,T20,1,0,14,0,1,0,1.0,5,524.0,,,,,,,,,,
1202,Washington Sundar,D Padikkal,4,13.3,1st innings,RR,SRH,Hyderabad,2023-04-02,IPL,T20,1,0,14,0,1,0,1.0,5,524.0,,,,,,,,,,
1203,B Kumar,SO Hetmyer,6,17.4,1st innings,RR,SRH,Hyderabad,2023-04-02,IPL,T20,0,0,18,0,0,1,1.0,5,528.0,,,,,,,,,,
1204,Fazalhaq Farooqi,D Padikkal,4,12.6,1st innings,RR,SRH,Hyderabad,2023-04-02,IPL,T20,0,0,13,0,1,0,1.0,5,523.0,,,,,,,,,,
1205,AU Rashid,SV Samson,3,8.3,1st innings,RR,SRH,Hyderabad,2023-04-02,IPL,T20,0,0,9,0,1,0,1.0,5,519.0,,,,,,,,,,
1206,AU Rashid,SV Samson,3,8.4,1st innings,RR,SRH,Hyderabad,2023-04-02,IPL,T20,2,0,9,0,1,0,1.0,5,519.0,,,,,,,,,,
1207,AU Rashid,SV Samson,3,8.5,1st innings,RR,SRH,Hyderabad,2023-04-02,IPL,T20,1,0,9,0,1,0,1.0,5,519.0,,,,,,,,,,
1208,Umran Malik,SV Samson,3,9.4,1st innings,RR,SRH,Hyderabad,2023-04-02,IPL,T20,6,0,10,0,1,0,1.0,5,520.0,,,,,,,,,,
1209,Umran Malik,SV Samson,3,9.5,1st innings,RR,SRH,Hyderabad,2023-04-02,IPL,T20,1,0,10,0,1,0,1.0,5,520.0,,,,,,,,,,
1210,AU Rashid,SV Samson,3,10.1,1st innings,RR,SRH,Hyderabad,2023-04-02,IPL,T20,6,0,11,0,1,0,1.0,5,521.0,,,,,,,,,,
1211,AU Rashid,SV Samson,3,10.2,1st innings,RR,SRH,Hyderabad,2023-04-02,IPL,T20,1,0,11,0,1,0,1.0,5,521.0,,,,,,,,,,
1212,AU Rashid,SV Samson,3,10.4,1st innings,RR,SRH,Hyderabad,2023-04-02,IPL,T20,1,0,11,0,1,0,1.0,5,521.0,,,,,,,,,,
1213,Washington Sundar,SV Samson,3,11.2,1st innings,RR,SRH,Hyderabad,2023-04-02,IPL,T20,1,0,12,0,1,0,1.0,5,522.0,,,,,,,,,,
1214,Washington Sundar,SV Samson,3,11.6,1st innings,RR,SRH,Hyderabad,2023-04-02,IPL,T20,0,0,12,0,1,0,1.0,5,522.0,,,,,,,,,,
1215,Fazalhaq Farooqi,SV Samson,3,12.5,1st innings,RR,SRH,Hyderabad,2023-04-02,IPL,T20,1,0,13,0,1,0,1.0,5,523.0,,,,,,,,,,
1216,Washington Sundar,SV Samson,3,13.1,1st innings,RR,SRH,Hyderabad,2023-04-02,IPL,T20,6,0,14,0,1,0,1.0,5,524.0,,,,,,,,,,
1217,Washington Sundar,SV Samson,3,13.2,1st innings,RR,SRH,Hyderabad,2023-04-02,IPL,T20,1,0,14,0,1,0,1.0,5,524.0,,,,,,,,,,
1218,Washington Sundar,SV Samson,3,13.4,1st innings,RR,SRH,Hyderabad,2023-04-02,IPL,T20,0,0,14,0,1,0,1.0,5,524.0,,,,,,,,,,
1219,Umran Malik,SV Samson,3,7.5,1st innings,RR,SRH,Hyderabad,2023-04-02,IPL,T20,1,0,8,0,1,0,1.0,5,518.0,,,,,,,,,,
1220,Umran Malik,SV Samson,3,14.4,1st innings,RR,SRH,Hyderabad,2023-04-02,IPL,T20,0,0,15,0,1,0,1.0,5,525.0,,,,,,,,,,
1221,Washington Sundar,SV Samson,3,13.5,1st innings,RR,SRH,Hyderabad,2023-04-02,IPL,T20,1,0,14,0,1,0,1.0,5,524.0,,,,,,,,,,
1222,T Natarajan,SV Samson,3,18.3,1st innings,RR,SRH,Hyderabad,2023-04-02,IPL,T20,0,1,19,0,0,1,1.0,5,529.0,,,,,,,,,,
1223,B Kumar,SV Samson,3,17.6,1st innings,RR,SRH,Hyderabad,2023-04-02,IPL,T20,4,0,18,0,0,1,1.0,5,528.0,,,,,,,,,,
1224,B Kumar,SV Samson,3,17.2,1st innings,RR,SRH,Hyderabad,2023-04-02,IPL,T20,1,0,18,0,0,1,1.0,5,528.0,,,,,,,,,,
1225,T Natarajan,SV Samson,3,16.6,1st innings,RR,SRH,Hyderabad,2023-04-02,IPL,T20,0,0,17,0,0,1,1.0,5,527.0,,,,,,,,,,
1226,T Natarajan,SV Samson,3,16.3,1st innings,RR,SRH,Hyderabad,2023-04-02,IPL,T20,1,0,17,0,0,1,1.0,5,527.0,,,,,,,,,,
1227,Fazalhaq Farooqi,D Padikkal,4,12.4,1st innings,RR,SRH,Hyderabad,2023-04-02,IPL,T20,0,0,13,0,1,0,1.0,5,523.0,,,,,,,,,,
1228,AU Rashid,SV Samson,3,15.4,1st innings,RR,SRH,Hyderabad,2023-04-02,IPL,T20,0,0,16,0,1,0,1.0,5,526.0,,,,,,,,,,
1229,AU Rashid,SV Samson,3,15.2,1st innings,RR,SRH,Hyderabad,2023-04-02,IPL,T20,1,0,16,0,1,0,1.0,5,526.0,,,,,,,,,,
1230,TA Boult,Abhishek Sharma,1,0.1,2nd innings,SRH,RR,Hyderabad,2023-04-02,IPL,T20,0,0,1,1,0,0,2.0,5,521.0,,,,,,,,,,
1231,Umran Malik,SV Samson,3,14.7,1st innings,RR,SRH,Hyderabad,2023-04-02,IPL,T20,1,0,15,0,1,0,1.0,5,525.0,,,,,,,,,,
1232,Umran Malik,SV Samson,3,14.5,1st innings,RR,SRH,Hyderabad,2023-04-02,IPL,T20,1,0,15,0,1,0,1.0,5,525.0,,,,,,,,,,
1233,AU Rashid,SV Samson,3,15.5,1st innings,RR,SRH,Hyderabad,2023-04-02,IPL,T20,1,0,16,0,1,0,1.0,5,526.0,,,,,,,,,,
1234,MJ Santner,MP Stoinis,4,8.5,2nd innings,LSG,CSK,Chennai,2023-04-03,IPL,T20,2,0,9,0,1,0,2.0,6,629.0,,,,,,,,,,
1235,MJ Santner,MP Stoinis,4,8.2,2nd innings,LSG,CSK,Chennai,2023-04-03,IPL,T20,1,0,9,0,1,0,2.0,6,629.0,,,,,,,,,,
1236,MM Ali,MP Stoinis,4,7.3,2nd innings,LSG,CSK,Chennai,2023-04-03,IPL,T20,1,0,8,0,1,0,2.0,6,628.0,,,,,,,,,,
1237,DL Chahar,KR Mayers,2,4.6,2nd innings,LSG,CSK,Chennai,2023-04-03,IPL,T20,1,0,5,1,0,0,2.0,6,625.0,,,,,,,,,,
1238,MJ Santner,DJ Hooda,3,6.6,2nd innings,LSG,CSK,Chennai,2023-04-03,IPL,T20,0,1,7,0,1,0,2.0,6,627.0,,,,,,,,,,
1239,MJ Santner,DJ Hooda,3,6.5,2nd innings,LSG,CSK,Chennai,2023-04-03,IPL,T20,0,0,7,0,1,0,2.0,6,627.0,,,,,,,,,,
1240,MM Ali,DJ Hooda,3,5.5,2nd innings,LSG,CSK,Chennai,2023-04-03,IPL,T20,0,0,6,1,0,0,2.0,6,626.0,,,,,,,,,,
1241,MM Ali,DJ Hooda,3,5.6,2nd innings,LSG,CSK,Chennai,2023-04-03,IPL,T20,1,0,6,1,0,0,2.0,6,626.0,,,,,,,,,,
1242,MM Ali,DJ Hooda,3,5.4,2nd innings,LSG,CSK,Chennai,2023-04-03,IPL,T20,0,0,6,1,0,0,2.0,6,626.0,,,,,,,,,,
1243,MM Ali,KR Mayers,2,5.3,2nd innings,LSG,CSK,Chennai,2023-04-03,IPL,T20,0,1,6,1,0,0,2.0,6,626.0,,,,,,,,,,
1244,MM Ali,KR Mayers,2,5.1,2nd innings,LSG,CSK,Chennai,2023-04-03,IPL,T20,5,0,6,1,0,0,2.0,6,626.0,,,,,,,,,,
1245,MJ Santner,MP Stoinis,4,8.6,2nd innings,LSG,CSK,Chennai,2023-04-03,IPL,T20,1,0,9,0,1,0,2.0,6,629.0,,,,,,,,,,
1246,MJ Santner,DJ Hooda,3,6.1,2nd innings,LSG,CSK,Chennai,2023-04-03,IPL,T20,1,0,7,0,1,0,2.0,6,627.0,,,,,,,,,,
1247,MM Ali,MP Stoinis,4,9.1,2nd innings,LSG,CSK,Chennai,2023-04-03,IPL,T20,6,0,10,0,1,0,2.0,6,630.0,,,,,,,,,,
1248,RS Hangargekar,MP Stoinis,4,11.1,2nd innings,LSG,CSK,Chennai,2023-04-03,IPL,T20,1,0,12,0,1,0,2.0,6,632.0,,,,,,,,,,
1249,MM Ali,MP Stoinis,4,9.4,2nd innings,LSG,CSK,Chennai,2023-04-03,IPL,T20,1,0,10,0,1,0,2.0,6,630.0,,,,,,,,,,
1250,MJ Santner,MP Stoinis,4,10.1,2nd innings,LSG,CSK,Chennai,2023-04-03,IPL,T20,0,0,11,0,1,0,2.0,6,631.0,,,,,,,,,,
1251,MJ Santner,MP Stoinis,4,10.2,2nd innings,LSG,CSK,Chennai,2023-04-03,IPL,T20,1,0,11,0,1,0,2.0,6,631.0,,,,,,,,,,
1252,MJ Santner,MP Stoinis,4,10.4,2nd innings,LSG,CSK,Chennai,2023-04-03,IPL,T20,1,0,11,0,1,0,2.0,6,631.0,,,,,,,,,,
1253,MJ Santner,MP Stoinis,4,10.6,2nd innings,LSG,CSK,Chennai,2023-04-03,IPL,T20,1,0,11,0,1,0,2.0,6,631.0,,,,,,,,,,
1254,MJ Santner,MP Stoinis,4,12.1,2nd innings,LSG,CSK,Chennai,2023-04-03,IPL,T20,1,0,13,0,1,0,2.0,6,633.0,,,,,,,,,,
1255,MJ Santner,MP Stoinis,4,12.3,2nd innings,LSG,CSK,Chennai,2023-04-03,IPL,T20,0,0,13,0,1,0,2.0,6,633.0,,,,,,,,,,
1256,MJ Santner,MP Stoinis,4,12.4,2nd innings,LSG,CSK,Chennai,2023-04-03,IPL,T20,0,0,13,0,1,0,2.0,6,633.0,,,,,,,,,,
1257,MJ Santner,MP Stoinis,4,12.5,2nd innings,LSG,CSK,Chennai,2023-04-03,IPL,T20,1,0,13,0,1,0,2.0,6,633.0,,,,,,,,,,
1258,MM Ali,MP Stoinis,4,13.1,2nd innings,LSG,CSK,Chennai,2023-04-03,IPL,T20,2,0,14,0,1,0,2.0,6,634.0,,,,,,,,,,
1259,MM Ali,MP Stoinis,4,13.2,2nd innings,LSG,CSK,Chennai,2023-04-03,IPL,T20,0,1,14,0,1,0,2.0,6,634.0,,,,,,,,,,
1260,MM Ali,KH Pandya,5,7.4,2nd innings,LSG,CSK,Chennai,2023-04-03,IPL,T20,0,0,8,0,1,0,2.0,6,628.0,,,,,,,,,,
1261,MM Ali,KH Pandya,5,7.5,2nd innings,LSG,CSK,Chennai,2023-04-03,IPL,T20,0,0,8,0,1,0,2.0,6,628.0,,,,,,,,,,
1262,DL Chahar,KR Mayers,2,4.5,2nd innings,LSG,CSK,Chennai,2023-04-03,IPL,T20,4,0,5,1,0,0,2.0,6,625.0,,,,,,,,,,
1263,MM Ali,MP Stoinis,4,9.2,2nd innings,LSG,CSK,Chennai,2023-04-03,IPL,T20,1,0,10,0,1,0,2.0,6,630.0,,,,,,,,,,
1264,DL Chahar,KR Mayers,2,4.4,2nd innings,LSG,CSK,Chennai,2023-04-03,IPL,T20,0,0,5,1,0,0,2.0,6,625.0,,,,,,,,,,
1265,TU Deshpande,KL Rahul,1,3.2,2nd innings,LSG,CSK,Chennai,2023-04-03,IPL,T20,1,0,4,1,0,0,2.0,6,624.0,,,,,,,,,,
1266,TU Deshpande,KR Mayers,2,3.11,2nd innings,LSG,CSK,Chennai,2023-04-03,IPL,T20,0,0,4,1,0,0,2.0,6,624.0,,,,,,,,,,
1267,MM Ali,KH Pandya,5,7.6,2nd innings,LSG,CSK,Chennai,2023-04-03,IPL,T20,1,0,8,0,1,0,2.0,6,628.0,,,,,,,,,,
1268,DL Chahar,KL Rahul,1,4.1,2nd innings,LSG,CSK,Chennai,2023-04-03,IPL,T20,2,0,5,1,0,0,2.0,6,625.0,,,,,,,,,,
1269,DL Chahar,KL Rahul,1,4.2,2nd innings,LSG,CSK,Chennai,2023-04-03,IPL,T20,1,0,5,1,0,0,2.0,6,625.0,,,,,,,,,,
1270,DL Chahar,KL Rahul,1,4.7,2nd innings,LSG,CSK,Chennai,2023-04-03,IPL,T20,4,0,5,1,0,0,2.0,6,625.0,,,,,,,,,,
1271,MM Ali,KL Rahul,1,5.2,2nd innings,LSG,CSK,Chennai,2023-04-03,IPL,T20,1,0,6,1,0,0,2.0,6,626.0,,,,,,,,,,
1272,MJ Santner,KL Rahul,1,6.2,2nd innings,LSG,CSK,Chennai,2023-04-03,IPL,T20,0,0,7,0,1,0,2.0,6,627.0,,,,,,,,,,
1273,MJ Santner,KL Rahul,1,6.3,2nd innings,LSG,CSK,Chennai,2023-04-03,IPL,T20,0,0,7,0,1,0,2.0,6,627.0,,,,,,,,,,
1274,MJ Santner,KL Rahul,1,6.4,2nd innings,LSG,CSK,Chennai,2023-04-03,IPL,T20,1,0,7,0,1,0,2.0,6,627.0,,,,,,,,,,
1275,MM Ali,KL Rahul,1,7.1,2nd innings,LSG,CSK,Chennai,2023-04-03,IPL,T20,0,0,8,0,1,0,2.0,6,628.0,,,,,,,,,,
1276,MM Ali,KL Rahul,1,7.2,2nd innings,LSG,CSK,Chennai,2023-04-03,IPL,T20,0,1,8,0,1,0,2.0,6,628.0,,,,,,,,,,
1277,DL Chahar,KR Mayers,2,0.6,2nd innings,LSG,CSK,Chennai,2023-04-03,IPL,T20,0,0,1,1,0,0,2.0,6,621.0,,,,,,,,,,
1278,BA Stokes,KR Mayers,2,1.3,2nd innings,LSG,CSK,Chennai,2023-04-03,IPL,T20,4,0,2,1,0,0,2.0,6,622.0,,,,,,,,,,
1279,BA Stokes,KR Mayers,2,1.4,2nd innings,LSG,CSK,Chennai,2023-04-03,IPL,T20,4,0,2,1,0,0,2.0,6,622.0,,,,,,,,,,
1280,BA Stokes,KR Mayers,2,1.5,2nd innings,LSG,CSK,Chennai,2023-04-03,IPL,T20,6,0,2,1,0,0,2.0,6,622.0,,,,,,,,,,
1281,DL Chahar,KR Mayers,2,4.3,2nd innings,LSG,CSK,Chennai,2023-04-03,IPL,T20,4,0,5,1,0,0,2.0,6,625.0,,,,,,,,,,
1282,BA Stokes,KR Mayers,2,1.6,2nd innings,LSG,CSK,Chennai,2023-04-03,IPL,T20,1,0,2,1,0,0,2.0,6,622.0,,,,,,,,,,
1283,DL Chahar,KR Mayers,2,2.2,2nd innings,LSG,CSK,Chennai,2023-04-03,IPL,T20,4,0,3,1,0,0,2.0,6,623.0,,,,,,,,,,
1284,DL Chahar,KR Mayers,2,2.3,2nd innings,LSG,CSK,Chennai,2023-04-03,IPL,T20,0,0,3,1,0,0,2.0,6,623.0,,,,,,,,,,
1285,DL Chahar,KR Mayers,2,2.4,2nd innings,LSG,CSK,Chennai,2023-04-03,IPL,T20,0,0,3,1,0,0,2.0,6,623.0,,,,,,,,,,
1286,DL Chahar,KR Mayers,2,2.5,2nd innings,LSG,CSK,Chennai,2023-04-03,IPL,T20,4,0,3,1,0,0,2.0,6,623.0,,,,,,,,,,
1287,DL Chahar,KR Mayers,2,2.6,2nd innings,LSG,CSK,Chennai,2023-04-03,IPL,T20,4,0,3,1,0,0,2.0,6,623.0,,,,,,,,,,
1288,DL Chahar,KR Mayers,2,2.7,2nd innings,LSG,CSK,Chennai,2023-04-03,IPL,T20,0,0,3,1,0,0,2.0,6,623.0,,,,,,,,,,
1289,TU Deshpande,KR Mayers,2,3.3,2nd innings,LSG,CSK,Chennai,2023-04-03,IPL,T20,2,0,4,1,0,0,2.0,6,624.0,,,,,,,,,,
1290,TU Deshpande,KR Mayers,2,3.4,2nd innings,LSG,CSK,Chennai,2023-04-03,IPL,T20,0,0,4,1,0,0,2.0,6,624.0,,,,,,,,,,
1291,TU Deshpande,KR Mayers,2,3.5,2nd innings,LSG,CSK,Chennai,2023-04-03,IPL,T20,0,0,4,1,0,0,2.0,6,624.0,,,,,,,,,,
1292,TU Deshpande,KR Mayers,2,3.6,2nd innings,LSG,CSK,Chennai,2023-04-03,IPL,T20,0,0,4,1,0,0,2.0,6,624.0,,,,,,,,,,
1293,TU Deshpande,KR Mayers,2,3.7,2nd innings,LSG,CSK,Chennai,2023-04-03,IPL,T20,0,0,4,1,0,0,2.0,6,624.0,,,,,,,,,,
1294,TU Deshpande,KR Mayers,2,3.8,2nd innings,LSG,CSK,Chennai,2023-04-03,IPL,T20,4,0,4,1,0,0,2.0,6,624.0,,,,,,,,,,
1295,TU Deshpande,KR Mayers,2,3.9,2nd innings,LSG,CSK,Chennai,2023-04-03,IPL,T20,0,0,4,1,0,0,2.0,6,624.0,,,,,,,,,,
1296,TU Deshpande,KR Mayers,2,3.1,2nd innings,LSG,CSK,Chennai,2023-04-03,IPL,T20,6,0,4,1,0,0,2.0,6,624.0,,,,,,,,,,
1297,DL Chahar,KR Mayers,2,2.1,2nd innings,LSG,CSK,Chennai,2023-04-03,IPL,T20,0,0,3,1,0,0,2.0,6,623.0,,,,,,,,,,
1298,MJ Santner,KH Pandya,5,8.1,2nd innings,LSG,CSK,Chennai,2023-04-03,IPL,T20,1,0,9,0,1,0,2.0,6,629.0,,,,,,,,,,
1299,,Avesh Khan,10,0.0,,LSG,,Chennai,2023-04-03,IPL,T20,0,0,1,1,0,0,,6,,,,,,,,,,,
1300,MJ Santner,KH Pandya,5,8.4,2nd innings,LSG,CSK,Chennai,2023-04-03,IPL,T20,0,0,9,0,1,0,2.0,6,629.0,,,,,,,,,,
1301,RS Hangargekar,A Badoni,7,18.1,2nd innings,LSG,CSK,Chennai,2023-04-03,IPL,T20,1,0,19,0,0,1,2.0,6,639.0,,,,,,,,,,
1302,RS Hangargekar,A Badoni,7,18.8,2nd innings,LSG,CSK,Chennai,2023-04-03,IPL,T20,2,0,19,0,0,1,2.0,6,639.0,,,,,,,,,,
1303,RS Hangargekar,A Badoni,7,18.9,2nd innings,LSG,CSK,Chennai,2023-04-03,IPL,T20,2,0,19,0,0,1,2.0,6,639.0,,,,,,,,,,
1304,TU Deshpande,A Badoni,7,19.3,2nd innings,LSG,CSK,Chennai,2023-04-03,IPL,T20,2,0,20,0,0,1,2.0,6,640.0,,,,,,,,,,
1305,TU Deshpande,A Badoni,7,19.4,2nd innings,LSG,CSK,Chennai,2023-04-03,IPL,T20,0,0,20,0,0,1,2.0,6,640.0,,,,,,,,,,
