,inn,bat_tm,batnum,bat,ball,over_num,bow,runs,wkt,wkt_how,b.cnt,f.ov.powp,f.ov.midd,f.ov.deat,m.grnd,m.date,ss,m.type,m.num,m.vs,state,prevstate,tm,name,fname,battype,bowltype,bowlarm,bowlcat,bowlcat.l2,lpos
7423,1,Lucknow Super Giants,5,N Pooran,3,14,Arshdeep Singh,4,0,,1,0,1,0,Chandigarh,2023-04-28,2023,T20,38,Lucknow Super Giants vs Punjab Kings,4,1,Lucknow Super Giants,N Pooran,Nicholas Pooran,LHB,RAOB,Right,Spin,off-break,
7424,1,Lucknow Super Giants,5,N Pooran,4,14,Arshdeep Singh,2,0,,1,0,1,0,Chandigarh,2023-04-28,2023,T20,38,Lucknow Super Giants vs Punjab Kings,2,4,Lucknow Super Giants,N Pooran,Nicholas Pooran,LHB,RAOB,Right,Spin,off-break,
7425,1,Lucknow Super Giants,5,N Pooran,5,14,Arshdeep Singh,0,0,,1,0,1,0,Chandigarh,2023-04-28,2023,T20,38,Lucknow Super Giants vs Punjab Kings,0,2,Lucknow Super Giants,N Pooran,Nicholas Pooran,LHB,RAOB,Right,Spin,off-break,
7426,1,Lucknow Super Giants,4,MP Stoinis,0,15,K Rabada,0,0,,1,0,1,0,Chandigarh,2023-04-28,2023,T20,38,Lucknow Super Giants vs Punjab Kings,0,0,Lucknow Super Giants,MP Stoinis,Marcus Stoinis,RHB,RAM,Right,Pace,medium,
7427,1,Lucknow Super Giants,4,MP Stoinis,1,15,K Rabada,1,0,,1,0,1,0,Chandigarh,2023-04-28,2023,T20,38,Lucknow Super Giants vs Punjab Kings,1,0,Lucknow Super Giants,MP Stoinis,Marcus Stoinis,RHB,RAM,Right,Pace,medium,
7428,1,Lucknow Super Giants,5,N Pooran,2,15,K Rabada,1,0,,1,0,1,0,Chandigarh,2023-04-28,2023,T20,38,Lucknow Super Giants vs Punjab Kings,1,1,Lucknow Super Giants,N Pooran,Nicholas Pooran,LHB,RAOB,Right,Spin,off-break,
7429,1,Lucknow Super Giants,4,MP Stoinis,3,15,K Rabada,6,0,,1,0,1,0,Chandigarh,2023-04-28,2023,T20,38,Lucknow Super Giants vs Punjab Kings,6,1,Lucknow Super Giants,MP Stoinis,Marcus Stoinis,RHB,RAM,Right,Pace,medium,
7430,1,Lucknow Super Giants,4,MP Stoinis,4,15,K Rabada,0,0,,0,0,1,0,Chandigarh,2023-04-28,2023,T20,38,Lucknow Super Giants vs Punjab Kings,0,6,Lucknow Super Giants,MP Stoinis,Marcus Stoinis,RHB,RAM,Right,Pace,medium,
7431,1,Lucknow Super Giants,5,N Pooran,5,15,K Rabada,0,0,,0,0,1,0,Chandigarh,2023-04-28,2023,T20,38,Lucknow Super Giants vs Punjab Kings,0,0,Lucknow Super Giants,N Pooran,Nicholas Pooran,LHB,RAOB,Right,Spin,off-break,
7432,1,Lucknow Super Giants,5,N Pooran,6,15,K Rabada,1,0,,1,0,1,0,Chandigarh,2023-04-28,2023,T20,38,Lucknow Super Giants vs Punjab Kings,1,0,Lucknow Super Giants,N Pooran,Nicholas Pooran,LHB,RAOB,Right,Spin,off-break,
7433,1,Lucknow Super Giants,4,MP Stoinis,7,15,K Rabada,0,0,,1,0,1,0,Chandigarh,2023-04-28,2023,T20,38,Lucknow Super Giants vs Punjab Kings,0,1,Lucknow Super Giants,MP Stoinis,Marcus Stoinis,RHB,RAM,Right,Pace,medium,
7434,1,Lucknow Super Giants,5,N Pooran,0,16,Arshdeep Singh,1,0,,1,0,0,1,Chandigarh,2023-04-28,2023,T20,38,Lucknow Super Giants vs Punjab Kings,1,0,Lucknow Super Giants,N Pooran,Nicholas Pooran,LHB,RAOB,Right,Spin,off-break,
7435,1,Lucknow Super Giants,4,MP Stoinis,1,16,Arshdeep Singh,4,0,,1,0,0,1,Chandigarh,2023-04-28,2023,T20,38,Lucknow Super Giants vs Punjab Kings,4,1,Lucknow Super Giants,MP Stoinis,Marcus Stoinis,RHB,RAM,Right,Pace,medium,
7436,1,Lucknow Super Giants,4,MP Stoinis,2,16,Arshdeep Singh,1,0,,1,0,0,1,Chandigarh,2023-04-28,2023,T20,38,Lucknow Super Giants vs Punjab Kings,1,4,Lucknow Super Giants,MP Stoinis,Marcus Stoinis,RHB,RAM,Right,Pace,medium,
7437,1,Lucknow Super Giants,5,N Pooran,3,16,Arshdeep Singh,2,0,,1,0,0,1,Chandigarh,2023-04-28,2023,T20,38,Lucknow Super Giants vs Punjab Kings,2,1,Lucknow Super Giants,N Pooran,Nicholas Pooran,LHB,RAOB,Right,Spin,off-break,
7438,1,Lucknow Super Giants,5,N Pooran,4,16,Arshdeep Singh,4,0,,1,0,0,1,Chandigarh,2023-04-28,2023,T20,38,Lucknow Super Giants vs Punjab Kings,4,2,Lucknow Super Giants,N Pooran,Nicholas Pooran,LHB,RAOB,Right,Spin,off-break,
7439,1,Lucknow Super Giants,5,N Pooran,5,16,Arshdeep Singh,4,0,,1,0,0,1,Chandigarh,2023-04-28,2023,T20,38,Lucknow Super Giants vs Punjab Kings,4,4,Lucknow Super Giants,N Pooran,Nicholas Pooran,LHB,RAOB,Right,Spin,off-break,
7440,1,Lucknow Super Giants,4,MP Stoinis,0,17,K Rabada,6,0,,1,0,0,1,Chandigarh,2023-04-28,2023,T20,38,Lucknow Super Giants vs Punjab Kings,6,4,Lucknow Super Giants,MP Stoinis,Marcus Stoinis,RHB,RAM,Right,Pace,medium,
7441,1,Lucknow Super Giants,4,MP Stoinis,1,17,K Rabada,1,0,,1,0,0,1,Chandigarh,2023-04-28,2023,T20,38,Lucknow Super Giants vs Punjab Kings,1,6,Lucknow Super Giants,MP Stoinis,Marcus Stoinis,RHB,RAM,Right,Pace,medium,
7442,1,Lucknow Super Giants,5,N Pooran,2,17,K Rabada,2,0,,1,0,0,1,Chandigarh,2023-04-28,2023,T20,38,Lucknow Super Giants vs Punjab Kings,2,1,Lucknow Super Giants,N Pooran,Nicholas Pooran,LHB,RAOB,Right,Spin,off-break,
7443,1,Lucknow Super Giants,5,N Pooran,3,17,K Rabada,4,0,,1,0,0,1,Chandigarh,2023-04-28,2023,T20,38,Lucknow Super Giants vs Punjab Kings,4,2,Lucknow Super Giants,N Pooran,Nicholas Pooran,LHB,RAOB,Right,Spin,off-break,
7444,1,Lucknow Super Giants,5,N Pooran,4,17,K Rabada,0,0,,1,0,0,1,Chandigarh,2023-04-28,2023,T20,38,Lucknow Super Giants vs Punjab Kings,0,4,Lucknow Super Giants,N Pooran,Nicholas Pooran,LHB,RAOB,Right,Spin,off-break,
7445,1,Lucknow Super Giants,5,N Pooran,5,17,K Rabada,6,0,,1,0,0,1,Chandigarh,2023-04-28,2023,T20,38,Lucknow Super Giants vs Punjab Kings,6,0,Lucknow Super Giants,N Pooran,Nicholas Pooran,LHB,RAOB,Right,Spin,off-break,
7446,1,Lucknow Super Giants,4,MP Stoinis,0,18,SM Curran,4,0,,1,0,0,1,Chandigarh,2023-04-28,2023,T20,38,Lucknow Super Giants vs Punjab Kings,4,6,Lucknow Super Giants,MP Stoinis,Marcus Stoinis,RHB,RAM,Right,Pace,medium,
7447,1,Lucknow Super Giants,4,MP Stoinis,1,18,SM Curran,0,1,,1,0,0,1,Chandigarh,2023-04-28,2023,T20,38,Lucknow Super Giants vs Punjab Kings,-1,4,Lucknow Super Giants,MP Stoinis,Marcus Stoinis,RHB,RAM,Right,Pace,medium,
7448,1,Lucknow Super Giants,6,DJ Hooda,2,18,SM Curran,2,0,,1,0,0,1,Chandigarh,2023-04-28,2023,T20,38,Lucknow Super Giants vs Punjab Kings,2,-1,Lucknow Super Giants,DJ Hooda,Deepak Hooda,RHB,RAOB,Right,Spin,off-break,
7449,1,Lucknow Super Giants,6,DJ Hooda,3,18,SM Curran,0,0,,1,0,0,1,Chandigarh,2023-04-28,2023,T20,38,Lucknow Super Giants vs Punjab Kings,0,2,Lucknow Super Giants,DJ Hooda,Deepak Hooda,RHB,RAOB,Right,Spin,off-break,
7450,1,Lucknow Super Giants,6,DJ Hooda,4,18,SM Curran,4,0,,1,0,0,1,Chandigarh,2023-04-28,2023,T20,38,Lucknow Super Giants vs Punjab Kings,4,0,Lucknow Super Giants,DJ Hooda,Deepak Hooda,RHB,RAOB,Right,Spin,off-break,
7451,1,Lucknow Super Giants,6,DJ Hooda,5,18,SM Curran,0,0,,1,0,0,1,Chandigarh,2023-04-28,2023,T20,38,Lucknow Super Giants vs Punjab Kings,0,4,Lucknow Super Giants,DJ Hooda,Deepak Hooda,RHB,RAOB,Right,Spin,off-break,
7452,1,Lucknow Super Giants,5,N Pooran,0,19,Arshdeep Singh,1,0,,1,0,0,1,Chandigarh,2023-04-28,2023,T20,38,Lucknow Super Giants vs Punjab Kings,1,0,Lucknow Super Giants,N Pooran,Nicholas Pooran,LHB,RAOB,Right,Spin,off-break,
7453,1,Lucknow Super Giants,6,DJ Hooda,1,19,Arshdeep Singh,4,0,,1,0,0,1,Chandigarh,2023-04-28,2023,T20,38,Lucknow Super Giants vs Punjab Kings,4,1,Lucknow Super Giants,DJ Hooda,Deepak Hooda,RHB,RAOB,Right,Spin,off-break,
7454,1,Lucknow Super Giants,6,DJ Hooda,2,19,Arshdeep Singh,1,0,,1,0,0,1,Chandigarh,2023-04-28,2023,T20,38,Lucknow Super Giants vs Punjab Kings,1,4,Lucknow Super Giants,DJ Hooda,Deepak Hooda,RHB,RAOB,Right,Spin,off-break,
7455,1,Lucknow Super Giants,5,N Pooran,3,19,Arshdeep Singh,0,1,,1,0,0,1,Chandigarh,2023-04-28,2023,T20,38,Lucknow Super Giants vs Punjab Kings,-1,1,Lucknow Super Giants,N Pooran,Nicholas Pooran,LHB,RAOB,Right,Spin,off-break,
7456,1,Lucknow Super Giants,7,KH Pandya,4,19,Arshdeep Singh,4,0,,1,0,0,1,Chandigarh,2023-04-28,2023,T20,38,Lucknow Super Giants vs Punjab Kings,4,-1,Lucknow Super Giants,KH Pandya,Krunal Pandya,LHB,LAO,Left,Spin,orthodox,
7457,1,Lucknow Super Giants,7,KH Pandya,5,19,Arshdeep Singh,0,0,,0,0,0,1,Chandigarh,2023-04-28,2023,T20,38,Lucknow Super Giants vs Punjab Kings,0,4,Lucknow Super Giants,KH Pandya,Krunal Pandya,LHB,LAO,Left,Spin,orthodox,
7458,1,Lucknow Super Giants,7,KH Pandya,6,19,Arshdeep Singh,1,0,,1,0,0,1,Chandigarh,2023-04-28,2023,T20,38,Lucknow Super Giants vs Punjab Kings,1,0,Lucknow Super Giants,KH Pandya,Krunal Pandya,LHB,LAO,Left,Spin,orthodox,
7459,2,Punjab Kings,1,P Simran Singh,0,0,MP Stoinis,0,0,,1,1,0,0,Chandigarh,2023-04-28,2023,T20,38,Lucknow Super Giants vs Punjab Kings,0,1,Punjab Kings,P Simran Singh,Prabhsimran Singh,RHB,,,,,1.0
7460,2,Punjab Kings,1,P Simran Singh,1,0,MP Stoinis,1,0,,1,1,0,0,Chandigarh,2023-04-28,2023,T20,38,Lucknow Super Giants vs Punjab Kings,1,0,Punjab Kings,P Simran Singh,Prabhsimran Singh,RHB,,,,,1.0
7461,2,Punjab Kings,2,S Dhawan,2,0,MP Stoinis,1,0,,1,1,0,0,Chandigarh,2023-04-28,2023,T20,38,Lucknow Super Giants vs Punjab Kings,1,1,Punjab Kings,S Dhawan,Shikhar Dhawan,LHB,RAOB,Right,Spin,off-break,2.0
7462,2,Punjab Kings,1,P Simran Singh,3,0,MP Stoinis,0,0,,1,1,0,0,Chandigarh,2023-04-28,2023,T20,38,Lucknow Super Giants vs Punjab Kings,0,1,Punjab Kings,P Simran Singh,Prabhsimran Singh,RHB,,,,,1.0
7463,2,Punjab Kings,2,S Dhawan,4,0,MP Stoinis,0,1,,1,1,0,0,Chandigarh,2023-04-28,2023,T20,38,Lucknow Super Giants vs Punjab Kings,-1,0,Punjab Kings,S Dhawan,Shikhar Dhawan,LHB,RAOB,Right,Spin,off-break,2.0
7464,2,Punjab Kings,3,Atharva Taide,5,0,MP Stoinis,0,0,,1,1,0,0,Chandigarh,2023-04-28,2023,T20,38,Lucknow Super Giants vs Punjab Kings,0,-1,Punjab Kings,Atharva Taide,Atharva Taide,LHB,LAO,Left,Spin,orthodox,12.0
7465,2,Punjab Kings,1,P Simran Singh,0,1,KR Mayers,0,0,,1,1,0,0,Chandigarh,2023-04-28,2023,T20,38,Lucknow Super Giants vs Punjab Kings,0,0,Punjab Kings,P Simran Singh,Prabhsimran Singh,RHB,,,,,1.0
7466,2,Punjab Kings,1,P Simran Singh,1,1,KR Mayers,4,0,,1,1,0,0,Chandigarh,2023-04-28,2023,T20,38,Lucknow Super Giants vs Punjab Kings,4,0,Punjab Kings,P Simran Singh,Prabhsimran Singh,RHB,,,,,1.0
7467,2,Punjab Kings,1,P Simran Singh,2,1,KR Mayers,0,0,,1,1,0,0,Chandigarh,2023-04-28,2023,T20,38,Lucknow Super Giants vs Punjab Kings,0,4,Punjab Kings,P Simran Singh,Prabhsimran Singh,RHB,,,,,1.0
7468,2,Punjab Kings,1,P Simran Singh,3,1,KR Mayers,0,0,,1,1,0,0,Chandigarh,2023-04-28,2023,T20,38,Lucknow Super Giants vs Punjab Kings,0,0,Punjab Kings,P Simran Singh,Prabhsimran Singh,RHB,,,,,1.0
7469,2,Punjab Kings,1,P Simran Singh,4,1,KR Mayers,0,0,,1,1,0,0,Chandigarh,2023-04-28,2023,T20,38,Lucknow Super Giants vs Punjab Kings,0,0,Punjab Kings,P Simran Singh,Prabhsimran Singh,RHB,,,,,1.0
7470,2,Punjab Kings,1,P Simran Singh,5,1,KR Mayers,0,0,,1,1,0,0,Chandigarh,2023-04-28,2023,T20,38,Lucknow Super Giants vs Punjab Kings,0,0,Punjab Kings,P Simran Singh,Prabhsimran Singh,RHB,,,,,1.0
7471,2,Punjab Kings,3,Atharva Taide,0,2,MP Stoinis,6,0,,1,1,0,0,Chandigarh,2023-04-28,2023,T20,38,Lucknow Super Giants vs Punjab Kings,6,0,Punjab Kings,Atharva Taide,Atharva Taide,LHB,LAO,Left,Spin,orthodox,12.0
7472,2,Punjab Kings,3,Atharva Taide,1,2,MP Stoinis,0,0,,1,1,0,0,Chandigarh,2023-04-28,2023,T20,38,Lucknow Super Giants vs Punjab Kings,0,6,Punjab Kings,Atharva Taide,Atharva Taide,LHB,LAO,Left,Spin,orthodox,12.0
7473,2,Punjab Kings,3,Atharva Taide,2,2,MP Stoinis,0,0,,0,1,0,0,Chandigarh,2023-04-28,2023,T20,38,Lucknow Super Giants vs Punjab Kings,0,0,Punjab Kings,Atharva Taide,Atharva Taide,LHB,LAO,Left,Spin,orthodox,12.0
7474,2,Punjab Kings,3,Atharva Taide,3,2,MP Stoinis,0,0,,0,1,0,0,Chandigarh,2023-04-28,2023,T20,38,Lucknow Super Giants vs Punjab Kings,0,0,Punjab Kings,Atharva Taide,Atharva Taide,LHB,LAO,Left,Spin,orthodox,12.0
7475,2,Punjab Kings,3,Atharva Taide,4,2,MP Stoinis,4,0,,1,1,0,0,Chandigarh,2023-04-28,2023,T20,38,Lucknow Super Giants vs Punjab Kings,4,0,Punjab Kings,Atharva Taide,Atharva Taide,LHB,LAO,Left,Spin,orthodox,12.0
7476,2,Punjab Kings,3,Atharva Taide,5,2,MP Stoinis,0,0,,0,1,0,0,Chandigarh,2023-04-28,2023,T20,38,Lucknow Super Giants vs Punjab Kings,0,4,Punjab Kings,Atharva Taide,Atharva Taide,LHB,LAO,Left,Spin,orthodox,12.0
7477,2,Punjab Kings,3,Atharva Taide,6,2,MP Stoinis,0,0,,0,1,0,0,Chandigarh,2023-04-28,2023,T20,38,Lucknow Super Giants vs Punjab Kings,0,0,Punjab Kings,Atharva Taide,Atharva Taide,LHB,LAO,Left,Spin,orthodox,12.0
7478,2,Punjab Kings,3,Atharva Taide,7,2,MP Stoinis,4,0,,1,1,0,0,Chandigarh,2023-04-28,2023,T20,38,Lucknow Super Giants vs Punjab Kings,4,0,Punjab Kings,Atharva Taide,Atharva Taide,LHB,LAO,Left,Spin,orthodox,12.0
7479,2,Punjab Kings,3,Atharva Taide,8,2,MP Stoinis,1,0,,1,1,0,0,Chandigarh,2023-04-28,2023,T20,38,Lucknow Super Giants vs Punjab Kings,1,4,Punjab Kings,Atharva Taide,Atharva Taide,LHB,LAO,Left,Spin,orthodox,12.0
7480,2,Punjab Kings,1,P Simran Singh,9,2,A Badoni,0,0,,1,1,0,0,Chandigarh,2023-04-28,2023,T20,38,Lucknow Super Giants vs Punjab Kings,0,1,Punjab Kings,P Simran Singh,Prabhsimran Singh,RHB,,,,,1.0
7481,2,Punjab Kings,3,Atharva Taide,0,3,Naveen-ul-Haq,1,0,,1,1,0,0,Chandigarh,2023-04-28,2023,T20,38,Lucknow Super Giants vs Punjab Kings,1,0,Punjab Kings,Atharva Taide,Atharva Taide,LHB,LAO,Left,Spin,orthodox,12.0
7482,2,Punjab Kings,1,P Simran Singh,1,3,Naveen-ul-Haq,4,0,,1,1,0,0,Chandigarh,2023-04-28,2023,T20,38,Lucknow Super Giants vs Punjab Kings,4,1,Punjab Kings,P Simran Singh,Prabhsimran Singh,RHB,,,,,1.0
7483,2,Punjab Kings,1,P Simran Singh,2,3,Naveen-ul-Haq,0,0,,1,1,0,0,Chandigarh,2023-04-28,2023,T20,38,Lucknow Super Giants vs Punjab Kings,0,4,Punjab Kings,P Simran Singh,Prabhsimran Singh,RHB,,,,,1.0
7484,2,Punjab Kings,1,P Simran Singh,3,3,Naveen-ul-Haq,0,1,,1,1,0,0,Chandigarh,2023-04-28,2023,T20,38,Lucknow Super Giants vs Punjab Kings,-1,0,Punjab Kings,P Simran Singh,Prabhsimran Singh,RHB,,,,,1.0
7485,2,Punjab Kings,4,Sikandar Raza,4,3,Naveen-ul-Haq,0,0,,1,1,0,0,Chandigarh,2023-04-28,2023,T20,38,Lucknow Super Giants vs Punjab Kings,0,-1,Punjab Kings,Sikandar Raza,Sikandar Raza,RHB,RAOB,Right,Spin,off-break,15.0
7486,2,Punjab Kings,4,Sikandar Raza,5,3,Naveen-ul-Haq,0,0,,1,1,0,0,Chandigarh,2023-04-28,2023,T20,38,Lucknow Super Giants vs Punjab Kings,0,0,Punjab Kings,Sikandar Raza,Sikandar Raza,RHB,RAOB,Right,Spin,off-break,15.0
7487,2,Punjab Kings,3,Atharva Taide,0,4,Avesh Khan,2,0,,1,1,0,0,Chandigarh,2023-04-28,2023,T20,38,Lucknow Super Giants vs Punjab Kings,2,0,Punjab Kings,Atharva Taide,Atharva Taide,LHB,LAO,Left,Spin,orthodox,12.0
7488,2,Punjab Kings,3,Atharva Taide,1,4,Avesh Khan,4,0,,1,1,0,0,Chandigarh,2023-04-28,2023,T20,38,Lucknow Super Giants vs Punjab Kings,4,2,Punjab Kings,Atharva Taide,Atharva Taide,LHB,LAO,Left,Spin,orthodox,12.0
7489,2,Punjab Kings,3,Atharva Taide,2,4,Avesh Khan,1,0,,1,1,0,0,Chandigarh,2023-04-28,2023,T20,38,Lucknow Super Giants vs Punjab Kings,1,4,Punjab Kings,Atharva Taide,Atharva Taide,LHB,LAO,Left,Spin,orthodox,12.0
7490,2,Punjab Kings,4,Sikandar Raza,3,4,Avesh Khan,1,0,,1,1,0,0,Chandigarh,2023-04-28,2023,T20,38,Lucknow Super Giants vs Punjab Kings,1,1,Punjab Kings,Sikandar Raza,Sikandar Raza,RHB,RAOB,Right,Spin,off-break,15.0
7491,2,Punjab Kings,3,Atharva Taide,4,4,Avesh Khan,4,0,,1,1,0,0,Chandigarh,2023-04-28,2023,T20,38,Lucknow Super Giants vs Punjab Kings,4,1,Punjab Kings,Atharva Taide,Atharva Taide,LHB,LAO,Left,Spin,orthodox,12.0
7492,2,Punjab Kings,3,Atharva Taide,5,4,Avesh Khan,4,0,,1,1,0,0,Chandigarh,2023-04-28,2023,T20,38,Lucknow Super Giants vs Punjab Kings,4,4,Punjab Kings,Atharva Taide,Atharva Taide,LHB,LAO,Left,Spin,orthodox,12.0
7493,2,Punjab Kings,4,Sikandar Raza,0,5,Naveen-ul-Haq,2,0,,1,1,0,0,Chandigarh,2023-04-28,2023,T20,38,Lucknow Super Giants vs Punjab Kings,2,4,Punjab Kings,Sikandar Raza,Sikandar Raza,RHB,RAOB,Right,Spin,off-break,15.0
7494,2,Punjab Kings,4,Sikandar Raza,1,5,Naveen-ul-Haq,1,0,,1,1,0,0,Chandigarh,2023-04-28,2023,T20,38,Lucknow Super Giants vs Punjab Kings,1,2,Punjab Kings,Sikandar Raza,Sikandar Raza,RHB,RAOB,Right,Spin,off-break,15.0
7495,2,Punjab Kings,3,Atharva Taide,2,5,Naveen-ul-Haq,0,0,,1,1,0,0,Chandigarh,2023-04-28,2023,T20,38,Lucknow Super Giants vs Punjab Kings,0,1,Punjab Kings,Atharva Taide,Atharva Taide,LHB,LAO,Left,Spin,orthodox,12.0
7496,2,Punjab Kings,3,Atharva Taide,3,5,Naveen-ul-Haq,1,0,,1,1,0,0,Chandigarh,2023-04-28,2023,T20,38,Lucknow Super Giants vs Punjab Kings,1,0,Punjab Kings,Atharva Taide,Atharva Taide,LHB,LAO,Left,Spin,orthodox,12.0
7497,2,Punjab Kings,4,Sikandar Raza,4,5,Naveen-ul-Haq,2,0,,1,1,0,0,Chandigarh,2023-04-28,2023,T20,38,Lucknow Super Giants vs Punjab Kings,2,1,Punjab Kings,Sikandar Raza,Sikandar Raza,RHB,RAOB,Right,Spin,off-break,15.0
7498,2,Punjab Kings,4,Sikandar Raza,5,5,Naveen-ul-Haq,2,0,,1,1,0,0,Chandigarh,2023-04-28,2023,T20,38,Lucknow Super Giants vs Punjab Kings,2,2,Punjab Kings,Sikandar Raza,Sikandar Raza,RHB,RAOB,Right,Spin,off-break,15.0
7499,2,Punjab Kings,3,Atharva Taide,0,6,A Mishra,2,0,,1,0,1,0,Chandigarh,2023-04-28,2023,T20,38,Lucknow Super Giants vs Punjab Kings,2,2,Punjab Kings,Atharva Taide,Atharva Taide,LHB,LAO,Left,Spin,orthodox,12.0
7500,2,Punjab Kings,3,Atharva Taide,1,6,A Mishra,1,0,,1,0,1,0,Chandigarh,2023-04-28,2023,T20,38,Lucknow Super Giants vs Punjab Kings,1,2,Punjab Kings,Atharva Taide,Atharva Taide,LHB,LAO,Left,Spin,orthodox,12.0
7501,2,Punjab Kings,4,Sikandar Raza,2,6,A Mishra,1,0,,1,0,1,0,Chandigarh,2023-04-28,2023,T20,38,Lucknow Super Giants vs Punjab Kings,1,1,Punjab Kings,Sikandar Raza,Sikandar Raza,RHB,RAOB,Right,Spin,off-break,15.0
7502,2,Punjab Kings,3,Atharva Taide,3,6,A Mishra,6,0,,1,0,1,0,Chandigarh,2023-04-28,2023,T20,38,Lucknow Super Giants vs Punjab Kings,6,1,Punjab Kings,Atharva Taide,Atharva Taide,LHB,LAO,Left,Spin,orthodox,12.0
7503,2,Punjab Kings,3,Atharva Taide,4,6,A Mishra,1,0,,1,0,1,0,Chandigarh,2023-04-28,2023,T20,38,Lucknow Super Giants vs Punjab Kings,1,6,Punjab Kings,Atharva Taide,Atharva Taide,LHB,LAO,Left,Spin,orthodox,12.0
7504,2,Punjab Kings,4,Sikandar Raza,5,6,A Mishra,4,0,,1,0,1,0,Chandigarh,2023-04-28,2023,T20,38,Lucknow Super Giants vs Punjab Kings,4,1,Punjab Kings,Sikandar Raza,Sikandar Raza,RHB,RAOB,Right,Spin,off-break,15.0
7505,2,Punjab Kings,3,Atharva Taide,0,7,Ravi Bishnoi,0,0,,1,0,1,0,Chandigarh,2023-04-28,2023,T20,38,Lucknow Super Giants vs Punjab Kings,0,4,Punjab Kings,Atharva Taide,Atharva Taide,LHB,LAO,Left,Spin,orthodox,12.0
7506,2,Punjab Kings,3,Atharva Taide,1,7,Ravi Bishnoi,0,0,,1,0,1,0,Chandigarh,2023-04-28,2023,T20,38,Lucknow Super Giants vs Punjab Kings,0,0,Punjab Kings,Atharva Taide,Atharva Taide,LHB,LAO,Left,Spin,orthodox,12.0
7507,2,Punjab Kings,3,Atharva Taide,2,7,Ravi Bishnoi,1,0,,1,0,1,0,Chandigarh,2023-04-28,2023,T20,38,Lucknow Super Giants vs Punjab Kings,1,0,Punjab Kings,Atharva Taide,Atharva Taide,LHB,LAO,Left,Spin,orthodox,12.0
7508,2,Punjab Kings,4,Sikandar Raza,3,7,Ravi Bishnoi,4,0,,1,0,1,0,Chandigarh,2023-04-28,2023,T20,38,Lucknow Super Giants vs Punjab Kings,4,1,Punjab Kings,Sikandar Raza,Sikandar Raza,RHB,RAOB,Right,Spin,off-break,15.0
7509,2,Punjab Kings,4,Sikandar Raza,4,7,Ravi Bishnoi,0,0,,1,0,1,0,Chandigarh,2023-04-28,2023,T20,38,Lucknow Super Giants vs Punjab Kings,0,4,Punjab Kings,Sikandar Raza,Sikandar Raza,RHB,RAOB,Right,Spin,off-break,15.0
7510,2,Punjab Kings,4,Sikandar Raza,5,7,Ravi Bishnoi,1,0,,1,0,1,0,Chandigarh,2023-04-28,2023,T20,38,Lucknow Super Giants vs Punjab Kings,1,0,Punjab Kings,Sikandar Raza,Sikandar Raza,RHB,RAOB,Right,Spin,off-break,15.0
7511,2,Punjab Kings,4,Sikandar Raza,0,8,A Mishra,1,0,,1,0,1,0,Chandigarh,2023-04-28,2023,T20,38,Lucknow Super Giants vs Punjab Kings,1,1,Punjab Kings,Sikandar Raza,Sikandar Raza,RHB,RAOB,Right,Spin,off-break,15.0
7512,2,Punjab Kings,3,Atharva Taide,1,8,A Mishra,0,0,,1,0,1,0,Chandigarh,2023-04-28,2023,T20,38,Lucknow Super Giants vs Punjab Kings,0,1,Punjab Kings,Atharva Taide,Atharva Taide,LHB,LAO,Left,Spin,orthodox,12.0
7513,2,Punjab Kings,3,Atharva Taide,2,8,A Mishra,4,0,,1,0,1,0,Chandigarh,2023-04-28,2023,T20,38,Lucknow Super Giants vs Punjab Kings,4,0,Punjab Kings,Atharva Taide,Atharva Taide,LHB,LAO,Left,Spin,orthodox,12.0
7514,2,Punjab Kings,3,Atharva Taide,3,8,A Mishra,1,0,,1,0,1,0,Chandigarh,2023-04-28,2023,T20,38,Lucknow Super Giants vs Punjab Kings,1,4,Punjab Kings,Atharva Taide,Atharva Taide,LHB,LAO,Left,Spin,orthodox,12.0
7515,2,Punjab Kings,4,Sikandar Raza,4,8,A Mishra,1,0,,1,0,1,0,Chandigarh,2023-04-28,2023,T20,38,Lucknow Super Giants vs Punjab Kings,1,1,Punjab Kings,Sikandar Raza,Sikandar Raza,RHB,RAOB,Right,Spin,off-break,15.0
7516,2,Punjab Kings,3,Atharva Taide,5,8,A Mishra,1,0,,1,0,1,0,Chandigarh,2023-04-28,2023,T20,38,Lucknow Super Giants vs Punjab Kings,1,1,Punjab Kings,Atharva Taide,Atharva Taide,LHB,LAO,Left,Spin,orthodox,12.0
7517,2,Punjab Kings,3,Atharva Taide,0,9,Yash Thakur,1,0,,1,0,1,0,Chandigarh,2023-04-28,2023,T20,38,Lucknow Super Giants vs Punjab Kings,1,1,Punjab Kings,Atharva Taide,Atharva Taide,LHB,LAO,Left,Spin,orthodox,12.0
7518,2,Punjab Kings,4,Sikandar Raza,1,9,Yash Thakur,4,0,,1,0,1,0,Chandigarh,2023-04-28,2023,T20,38,Lucknow Super Giants vs Punjab Kings,4,1,Punjab Kings,Sikandar Raza,Sikandar Raza,RHB,RAOB,Right,Spin,off-break,15.0
7519,2,Punjab Kings,4,Sikandar Raza,2,9,Yash Thakur,0,0,,1,0,1,0,Chandigarh,2023-04-28,2023,T20,38,Lucknow Super Giants vs Punjab Kings,0,4,Punjab Kings,Sikandar Raza,Sikandar Raza,RHB,RAOB,Right,Spin,off-break,15.0
